ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
45.90.31.38,query,true,true,true,true,true,true,true
45.90.31.38,resolve,true,true,true,false,false,false,false
81.7.14.252,dns-query,true,true,true,true,true,false,false
1.34.15.175,dns-query,true,true,true,true,true,false,false
135.84.253.37,dns-query,true,false,false,true,true,false,false
135.84.253.37,query,true,false,false,false,true,false,false
135.84.253.37,,true,false,false,true,true,false,false
167.179.213.143,query,true,false,false,true,true,false,false
167.179.213.143,resolve,true,false,false,false,true,false,false
185.253.5.185,dns-query,true,true,true,true,true,true,true
185.253.5.185,query,true,true,true,true,true,true,true
185.253.5.185,resolve,true,true,true,true,true,true,true
185.253.5.185,,true,true,true,true,false,false,false
23.247.213.227,dns-query,true,true,true,true,true,true,true
23.247.213.227,query,true,true,true,true,true,true,true
23.247.213.227,resolve,true,true,true,true,true,true,true
47.103.166.53,dns-query,true,true,true,true,true,false,false
5.1.76.160,dns-query,true,true,true,true,true,false,false
76.76.2.113,dns-query,true,true,true,true,true,false,false
76.76.2.113,query,true,true,true,true,true,false,false
76.76.2.113,resolve,true,true,true,true,true,false,false
135.84.245.134,dns-query,true,false,false,true,false,false,false
135.84.245.134,resolve,true,false,false,false,true,false,false
135.84.245.134,,true,false,false,true,false,false,false
161.22.45.67,dns-query,true,true,true,true,true,false,false
167.179.215.187,dns-query,true,false,false,true,true,false,false
167.179.215.187,query,true,false,false,true,false,false,false
167.179.215.187,resolve,true,false,false,true,false,false,false
167.179.215.187,,true,false,false,true,false,false,false
208.111.34.127,dns-query,true,true,true,true,true,false,false
23.247.214.96,dns-query,true,true,true,true,true,true,true
23.247.214.96,query,true,true,true,true,true,true,true
23.247.214.96,resolve,true,true,true,true,true,true,true
23.247.214.96,,true,true,true,true,true,true,true
43.251.29.42,dns-query,true,false,false,true,true,false,false
43.251.29.42,query,true,false,false,true,false,false,false
43.251.29.42,resolve,true,false,false,true,false,false,false
43.251.29.42,,true,false,false,false,true,false,false
135.84.245.131,dns-query,true,false,false,false,true,false,false
135.84.245.131,query,true,false,false,true,false,false,false
135.84.245.131,resolve,true,false,false,false,true,false,false
159.89.163.112,dns-query,true,true,true,true,true,false,false
159.89.163.112,query,true,true,true,true,true,false,false
159.89.163.112,resolve,true,true,true,true,true,false,false
159.89.163.112,,true,true,true,true,true,false,false
167.179.213.210,dns-query,true,false,false,false,true,false,false
167.179.213.210,resolve,true,false,false,false,true,false,false
167.179.213.210,,true,false,false,false,true,false,false
23.247.214.9,dns-query,true,true,true,true,true,true,true
23.247.214.9,query,true,true,true,true,true,true,true
23.247.214.9,resolve,true,true,true,true,true,true,true
23.247.214.9,,true,true,true,true,true,true,true
43.251.29.27,dns-query,true,false,false,true,false,false,false
43.251.29.27,,true,false,false,false,true,false,false
135.84.245.13,dns-query,true,false,false,false,true,false,false
135.84.245.13,query,true,false,false,false,true,false,false
135.84.245.13,resolve,true,false,false,true,false,false,false
135.84.245.13,,true,false,false,true,false,false,false
149.202.161.64,dns-query,true,true,true,true,true,false,false
167.179.215.161,dns-query,true,false,false,false,true,false,false
167.179.215.161,query,true,false,false,false,true,false,false
167.179.215.161,resolve,true,false,false,false,true,false,false
221.228.217.28,dns-query,true,true,true,true,true,false,false
23.247.214.97,dns-query,true,true,true,true,true,true,true
23.247.214.97,query,true,true,true,true,true,true,true
23.247.214.97,resolve,true,true,true,true,true,true,true
23.247.214.97,,true,true,true,true,true,true,true
43.251.29.49,query,true,false,false,true,true,false,false
43.251.29.49,,true,false,false,true,true,false,false
132.226.205.25,dns-query,true,true,true,true,true,false,false
146.19.14.164,dns-query,true,true,true,true,true,true,true
146.19.14.164,query,true,true,true,true,true,true,true
146.19.14.164,resolve,true,true,true,true,true,true,true
146.19.14.164,,true,true,true,true,true,true,true
146.19.14.58,dns-query,true,true,true,true,true,true,true
146.19.14.58,query,true,true,true,true,true,true,true
146.19.14.58,resolve,true,true,true,true,true,true,true
146.19.14.58,,true,true,true,false,false,false,false
146.88.169.45,dns-query,true,false,false,true,true,false,false
146.88.169.45,query,true,false,false,false,true,false,false
176.125.239.199,dns-query,true,true,true,true,true,false,false
176.125.239.199,query,true,true,true,true,false,false,false
176.125.239.199,resolve,true,true,true,true,true,false,false
213.61.254.36,dns-query,true,true,true,true,true,false,false
213.61.254.36,query,true,true,true,true,true,false,false
213.61.254.36,resolve,true,true,true,true,true,false,false
213.61.254.36,,true,true,true,true,true,false,false
34.215.114.142,,true,true,true,false,false,true,true
45.90.29.92,dns-query,true,true,true,true,true,true,true
45.90.29.92,query,true,true,true,true,true,true,true
45.90.29.92,resolve,true,true,true,true,true,false,false
80.124.140.131,dns-query,true,true,true,true,true,false,false
80.124.140.131,query,true,true,true,true,true,false,false
80.124.140.131,resolve,true,true,true,true,true,false,false
80.124.140.131,,true,true,true,true,true,false,false
103.18.175.76,dns-query,true,false,false,false,true,false,false
103.18.175.76,query,true,false,false,true,false,false,false
103.18.175.76,resolve,true,false,false,true,false,false,false
157.97.132.113,dns-query,true,true,true,true,true,true,true
157.97.132.113,query,true,true,true,true,true,true,true
157.97.132.113,resolve,true,true,true,true,true,true,true
157.97.132.113,,true,true,true,true,true,true,true
167.179.215.39,dns-query,true,false,false,true,false,false,false
23.247.215.107,dns-query,true,true,true,true,true,true,true
23.247.215.107,query,true,true,true,true,true,true,true
23.247.215.107,resolve,true,true,true,true,true,true,true
23.247.215.107,,true,true,true,true,true,true,false
45.90.29.114,dns-query,true,true,true,true,true,true,true
45.90.29.114,query,true,true,true,true,true,true,true
45.90.29.114,resolve,true,true,true,true,true,true,true
45.90.29.114,,true,true,true,true,true,true,true
45.94.43.74,dns-query,true,true,true,true,true,false,false
80.124.140.252,dns-query,true,true,true,true,true,false,false
80.124.140.252,query,true,true,true,true,true,false,false
80.124.140.252,resolve,true,true,true,true,true,false,false
80.124.140.252,,true,true,true,true,true,false,false
135.84.245.125,dns-query,true,false,false,false,true,false,false
135.84.245.125,resolve,true,false,false,true,false,false,false
167.179.212.41,query,true,false,false,true,false,false,false
208.67.222.123,dns-query,true,true,true,true,true,false,false
211.172.25.8,,true,true,true,true,true,true,true
23.247.214.136,dns-query,true,true,true,true,true,true,true
23.247.214.136,query,true,true,true,true,true,true,true
23.247.214.136,resolve,true,true,true,true,true,true,true
23.247.214.136,,true,true,true,true,true,true,true
34.82.248.218,dns-query,true,true,true,true,true,false,false
45.90.29.112,dns-query,true,true,true,true,true,true,true
45.90.29.112,query,true,true,true,true,true,true,true
45.90.29.112,resolve,true,true,true,true,true,true,true
45.90.29.112,,true,true,true,true,true,true,true
45.90.31.85,dns-query,true,true,true,true,false,false,false
132.226.155.86,,true,false,false,true,true,false,false
140.238.28.191,dns-query,true,false,true,false,true,false,false
146.88.169.137,dns-query,true,false,false,false,true,false,false
146.88.169.137,query,true,false,false,true,false,false,false
146.88.169.137,resolve,true,false,false,true,true,false,false
172.93.102.180,dns-query,true,true,true,true,true,false,false
176.125.239.97,dns-query,true,true,true,true,true,false,false
176.125.239.97,query,true,false,true,false,true,false,false
176.125.239.97,resolve,true,true,true,true,true,false,false
23.247.213.158,dns-query,true,true,true,true,true,true,true
23.247.213.158,query,true,true,true,true,true,true,true
23.247.213.158,resolve,true,true,true,true,true,true,true
23.247.213.158,,true,true,true,true,false,false,false
45.90.28.59,dns-query,true,true,true,true,true,true,true
45.90.28.59,query,true,true,true,true,true,true,false
81.70.196.108,query,true,true,true,true,true,false,false
132.145.90.148,dns-query,true,true,false,true,false,false,false
146.19.14.174,dns-query,true,true,true,true,true,true,true
146.19.14.174,query,true,true,true,true,true,true,true
146.19.14.174,resolve,true,true,true,true,true,true,true
146.19.14.174,,true,true,true,true,true,true,true
146.19.14.73,dns-query,true,true,true,true,true,true,true
146.19.14.73,query,true,true,true,true,true,true,true
146.19.14.73,resolve,true,true,true,true,true,true,true
146.88.169.89,query,true,false,false,true,false,false,false
146.88.169.89,resolve,true,false,false,false,true,false,false
146.88.169.89,,true,false,false,false,true,false,false
185.235.81.3,dns-query,true,true,true,true,true,false,false
185.253.5.129,dns-query,true,true,true,true,true,true,true
185.253.5.129,query,true,true,true,true,true,true,true
185.253.5.129,resolve,true,true,true,true,true,true,true
185.253.5.129,,true,true,true,true,true,true,true
20.205.127.3,dns-query,true,true,true,true,true,false,false
202.61.199.183,dns-query,true,true,true,true,true,false,false
23.247.214.54,dns-query,true,true,true,true,true,true,true
23.247.214.54,query,true,true,true,true,true,true,true
23.247.214.54,resolve,true,true,true,true,true,true,true
23.247.214.54,,true,true,true,true,true,true,true
43.251.149.54,dns-query,true,false,false,true,true,false,false
43.251.149.54,query,true,false,false,true,true,false,false
43.251.149.54,resolve,true,false,false,true,false,false,false
43.251.149.54,,true,false,false,false,true,false,false
135.84.245.12,dns-query,true,false,false,true,false,false,false
135.84.245.12,query,true,false,false,true,false,false,false
135.84.245.12,resolve,true,false,false,true,true,false,false
135.84.245.12,,true,false,false,true,true,false,false
146.88.173.146,dns-query,true,false,false,true,true,false,false
146.88.173.146,query,true,false,false,true,false,false,false
146.88.173.146,resolve,true,false,false,true,false,false,false
183.182.74.28,query,true,false,false,true,false,false,false
183.182.74.28,,true,false,false,true,false,false,false
76.76.10.138,dns-query,true,true,true,true,true,false,false
76.76.10.138,query,true,true,true,true,true,false,false
76.76.10.138,resolve,true,true,true,true,true,false,false
84.213.50.26,dns-query,true,true,true,true,true,false,false
134.209.32.172,dns-query,true,true,true,false,false,true,true
134.209.32.172,query,true,true,true,false,false,true,true
134.209.32.172,resolve,true,true,true,false,false,true,true
134.209.32.172,,true,true,true,false,false,true,true
146.19.14.136,dns-query,true,true,true,true,true,true,true
146.19.14.136,query,true,true,true,true,true,true,true
146.19.14.136,resolve,true,true,true,true,true,true,true
146.19.14.136,,true,true,true,true,true,true,true
146.19.14.250,dns-query,true,true,true,true,true,true,true
146.19.14.250,query,true,true,true,true,true,true,true
146.19.14.250,resolve,true,true,true,true,true,true,true
146.19.14.250,,true,true,true,true,true,true,true
146.88.165.160,dns-query,true,false,false,true,false,false,false
146.88.165.160,query,true,false,false,false,true,false,false
167.212.16.136,dns-query,true,true,true,true,true,false,false
167.212.16.136,query,true,true,true,true,true,false,false
167.212.16.136,resolve,true,true,true,true,true,false,false
167.212.16.136,,true,true,true,true,true,false,false
183.182.74.12,resolve,true,false,false,true,false,false,false
76.76.10.50,dns-query,true,true,true,true,true,false,false
76.76.10.50,query,true,true,true,true,true,false,false
76.76.10.50,resolve,true,true,true,true,true,false,false
135.84.245.118,query,true,false,false,true,false,false,false
135.84.245.118,resolve,true,false,false,false,true,false,false
135.84.245.118,,true,false,false,false,true,false,false
159.75.105.150,dns-query,true,true,true,true,true,false,false
167.179.212.122,dns-query,true,false,false,true,true,false,false
167.179.212.122,,true,false,false,true,false,false,false
185.253.5.214,dns-query,true,true,true,true,true,true,true
185.253.5.214,query,true,true,true,true,true,true,true
185.253.5.214,resolve,true,true,true,true,true,true,true
185.253.5.214,,true,true,true,false,false,false,false
23.247.214.236,dns-query,true,true,true,true,true,true,true
23.247.214.236,query,true,true,true,true,true,true,true
23.247.214.236,resolve,true,true,true,true,true,true,true
23.247.214.236,,true,true,true,true,true,true,true
43.251.149.100,dns-query,true,false,false,true,true,false,false
43.251.149.100,query,true,false,false,false,true,false,false
135.84.245.110,resolve,true,false,false,true,false,false,false
135.84.245.110,,true,false,false,false,true,false,false
167.179.213.108,query,true,false,false,true,false,false,false
193.26.159.148,dns-query,true,true,true,true,true,false,false
23.247.214.20,dns-query,true,true,true,true,true,true,true
23.247.214.20,query,true,true,true,true,true,true,true
23.247.214.20,resolve,true,true,true,true,true,true,true
23.247.214.20,,true,true,true,true,true,true,true
3.93.254.94,dns-query,true,true,true,true,true,true,true
3.93.254.94,query,true,true,true,true,true,true,true
3.93.254.94,resolve,true,true,true,true,true,true,true
3.93.254.94,,true,true,true,true,true,true,true
45.90.31.181,dns-query,true,true,true,true,true,true,true
45.90.31.181,query,true,true,true,true,true,true,true
45.90.31.181,resolve,true,true,true,true,true,true,true
76.76.2.155,dns-query,true,true,true,true,true,false,false
76.76.2.155,query,true,true,true,true,true,false,false
76.76.2.155,resolve,true,true,true,true,true,false,false
135.84.245.11,dns-query,true,false,false,true,true,false,false
135.84.245.11,query,true,false,false,true,true,false,false
135.84.245.11,resolve,true,false,false,true,true,false,false
135.84.245.11,,true,false,false,false,true,false,false
146.88.173.13,dns-query,true,false,false,true,false,false,false
146.88.173.13,,true,false,false,true,true,false,false
183.182.70.75,resolve,true,false,false,true,false,false,false
183.182.70.75,,true,false,false,false,true,false,false
76.76.10.11,dns-query,true,true,true,true,true,false,false
76.76.10.11,query,true,true,true,true,true,false,false
76.76.10.11,resolve,true,true,true,true,true,false,false
80.125.161.101,dns-query,true,true,true,true,true,false,false
80.125.161.101,query,true,true,true,true,true,false,false
80.125.161.101,resolve,true,true,true,true,true,false,false
80.125.161.101,,true,true,true,true,true,false,false
135.84.245.106,dns-query,true,false,false,true,true,false,false
135.84.245.106,query,true,false,false,true,true,false,false
150.109.79.225,dns-query,true,true,true,true,true,false,false
150.230.207.78,dns-query,true,true,true,true,true,false,false
161.22.45.107,dns-query,true,true,true,true,true,false,false
167.179.215.182,dns-query,true,false,false,true,false,false,false
167.179.215.182,resolve,true,false,false,false,true,false,false
167.179.215.182,,true,false,false,false,true,false,false
220.70.148.170,,true,true,true,true,true,true,true
23.247.214.206,dns-query,true,true,true,true,true,true,true
23.247.214.206,query,true,true,true,true,true,true,true
23.247.214.206,resolve,true,true,true,true,true,true,true
23.247.214.206,,true,true,true,true,true,true,true
40.83.112.187,dns-query,true,true,true,true,true,false,false
43.251.29.17,dns-query,true,false,false,true,false,false,false
135.84.245.104,resolve,true,false,false,false,true,false,false
135.84.245.104,,true,false,false,true,true,false,false
159.69.115.170,dns-query,true,true,true,true,true,false,false
170.39.225.135,dns-query,true,true,true,true,true,true,true
170.39.225.135,query,true,true,true,true,true,true,true
170.39.225.135,resolve,true,true,true,true,true,true,true
170.39.225.135,,true,true,true,true,true,true,true
176.125.239.22,dns-query,true,true,true,true,true,false,false
176.125.239.22,query,true,true,true,true,true,false,false
176.125.239.22,resolve,true,true,true,false,true,false,false
223.6.6.108,dns-query,true,true,true,true,true,false,false
23.247.212.182,dns-query,true,true,true,true,true,true,true
23.247.212.182,query,true,true,true,true,true,true,true
23.247.212.182,resolve,true,true,true,true,true,true,true
23.247.212.182,,true,true,true,true,true,true,false
34.84.232.67,dns-query,true,true,true,true,true,false,false
43.251.29.58,dns-query,true,false,false,false,true,false,false
103.192.236.123,dns-query,true,true,true,true,true,false,false
103.192.236.123,query,true,true,true,true,true,false,false
103.192.236.123,resolve,true,true,true,true,true,false,false
103.192.236.123,,true,true,true,true,true,false,false
135.84.249.21,query,true,false,false,false,true,false,false
135.84.249.21,resolve,true,false,false,true,false,false,false
135.84.249.21,,true,false,false,true,true,false,false
167.179.212.78,query,true,false,false,true,true,false,false
185.253.5.7,dns-query,true,true,true,true,true,true,true
185.253.5.7,query,true,true,true,true,true,true,true
185.253.5.7,resolve,true,true,false,false,false,false,false
45.90.31.235,dns-query,true,true,true,true,true,false,false
135.84.245.100,dns-query,true,false,false,false,true,false,false
135.84.245.100,query,true,false,false,false,true,false,false
135.84.245.100,,true,false,false,false,true,false,false
160.119.253.209,dns-query,true,true,true,true,true,false,false
160.119.253.209,query,true,true,true,true,true,false,false
160.119.253.209,resolve,true,true,true,true,true,false,false
160.119.253.209,,true,false,true,true,true,false,false
176.125.239.230,dns-query,true,true,false,true,true,false,false
176.125.239.230,query,true,true,true,true,true,false,false
176.125.239.230,resolve,true,true,true,true,true,false,false
23.247.212.101,dns-query,true,true,true,true,true,true,true
23.247.212.101,query,true,true,true,true,true,true,true
23.247.212.101,resolve,true,true,true,true,true,true,true
23.247.212.101,,true,true,true,true,true,true,true
23.247.215.23,dns-query,true,true,true,true,true,true,true
23.247.215.23,query,true,true,true,true,true,true,true
23.247.215.23,resolve,true,true,true,true,true,true,true
23.247.215.23,,true,true,false,false,false,false,false
59.45.213.35,dns-query,true,true,true,true,true,true,true
59.45.213.35,query,true,true,true,true,true,true,true
59.45.213.35,resolve,true,true,true,true,true,true,true
59.45.213.35,,true,true,true,true,true,true,true
66.96.126.214,dns-query,true,true,true,true,true,false,false
82.65.163.56,dns-query,true,true,true,true,true,false,false
134.102.20.27,dns-query,true,true,true,true,true,false,false
134.102.20.27,resolve,true,true,true,true,true,false,false
146.88.165.56,query,true,false,false,false,true,false,false
173.242.116.123,dns-query,true,true,true,true,true,false,false
176.125.239.237,dns-query,true,true,true,true,true,false,false
176.125.239.237,query,true,true,true,true,true,false,false
176.125.239.237,resolve,true,true,true,false,true,false,false
23.247.212.163,dns-query,true,true,true,true,true,true,true
23.247.212.163,query,true,true,true,true,true,true,true
23.247.212.163,resolve,true,true,true,true,true,true,true
23.247.212.163,,true,true,true,true,true,true,false
34.73.73.224,dns-query,true,true,true,true,true,false,false
45.90.29.242,dns-query,true,true,true,true,true,true,true
45.90.29.242,query,true,true,true,true,true,true,true
45.90.29.242,resolve,true,true,true,true,true,true,true
76.76.2.188,dns-query,true,true,true,true,true,false,false
76.76.2.188,query,true,true,true,true,true,false,false
76.76.2.188,resolve,true,true,true,true,true,false,false
134.102.20.20,dns-query,true,true,true,true,true,false,false
134.102.20.20,resolve,true,true,true,true,true,false,false
146.88.165.28,query,true,false,false,true,true,false,false
146.88.165.28,resolve,true,false,false,true,true,false,false
146.88.165.28,,true,false,false,true,false,false,false
167.179.215.143,dns-query,true,false,false,true,false,false,false
167.179.215.143,query,true,false,false,true,false,false,false
167.179.215.143,,true,false,false,true,true,false,false
103.243.22.23,query,true,false,false,true,false,false,false
103.243.22.23,,true,false,false,true,true,false,false
167.16.67.151,dns-query,true,true,true,true,true,false,false
167.179.215.63,resolve,true,false,false,true,false,false,false
167.179.215.63,,true,false,false,true,false,false,false
23.247.214.178,dns-query,true,true,true,true,true,true,true
23.247.214.178,query,true,true,true,true,true,true,true
23.247.214.178,resolve,true,true,true,true,true,true,true
23.247.214.178,,true,true,true,true,true,true,true
134.0.115.245,dns-query,true,true,true,true,true,false,false
146.88.165.179,dns-query,true,false,false,false,true,false,false
146.88.165.179,,true,false,false,true,false,false,false
169.48.27.179,dns-query,true,false,true,true,true,false,false
169.48.27.179,query,true,true,true,true,true,false,false
169.48.27.179,resolve,true,true,true,true,true,false,false
169.48.27.179,,true,true,true,true,true,false,false
176.99.77.224,dns-query,true,true,true,true,true,false,false
185.134.196.55,,true,true,true,true,true,false,false
193.30.32.20,dns-query,true,true,true,true,true,false,false
193.30.32.20,query,true,true,true,true,true,false,false
193.30.32.20,resolve,true,true,true,true,true,false,false
193.30.32.20,,true,true,true,true,true,false,false
13.239.60.132,dns-query,true,true,true,true,true,false,false
13.239.60.132,query,true,true,true,true,true,false,false
13.239.60.132,resolve,true,true,true,true,true,false,false
13.239.60.132,,true,true,true,true,true,false,false
144.49.243.41,dns-query,true,false,false,true,true,false,false
144.49.243.41,query,true,false,false,true,true,false,false
144.49.243.41,resolve,true,false,false,true,true,false,false
144.49.243.41,,true,false,false,true,true,false,false
146.88.165.35,resolve,true,false,false,false,true,false,false
176.125.239.14,dns-query,true,true,true,true,true,false,false
176.125.239.14,query,true,true,true,true,true,false,false
176.125.239.14,resolve,true,true,true,true,true,false,false
58.226.113.32,,true,true,true,true,true,true,true
74.80.81.196,dns-query,true,true,true,true,true,false,false
94.140.14.59,dns-query,true,true,true,true,true,false,false
94.140.14.59,query,true,true,true,true,true,false,false
135.125.158.158,dns-query,true,true,true,true,true,false,false
146.88.165.136,query,true,false,false,true,true,false,false
167.179.215.225,query,true,false,false,true,true,false,false
167.179.215.225,resolve,true,false,false,false,true,false,false
167.179.215.225,,true,false,false,true,true,false,false
213.227.173.235,dns-query,true,true,true,true,true,true,true
213.227.173.235,query,true,true,true,true,true,true,true
213.227.173.235,resolve,true,true,true,true,true,true,true
213.227.173.235,,true,true,true,true,true,true,true
23.247.215.141,dns-query,true,true,true,true,true,true,true
23.247.215.141,query,true,true,true,true,true,true,true
23.247.215.141,resolve,true,true,true,true,true,true,true
23.247.215.141,,true,true,true,true,true,false,false
45.90.29.34,dns-query,true,true,true,true,true,true,true
45.90.29.34,query,true,true,true,true,true,true,true
45.90.29.34,resolve,true,true,true,true,true,true,false
76.76.2.46,dns-query,true,true,true,true,true,false,false
76.76.2.46,query,true,true,true,true,true,false,false
76.76.2.46,resolve,true,true,true,true,true,false,false
132.226.3.22,dns-query,true,true,true,true,true,false,false
167.179.215.148,dns-query,true,false,false,true,false,false,false
167.179.215.148,,true,false,false,true,true,false,false
221.158.64.55,,true,true,true,true,true,true,true
45.90.28.221,dns-query,true,true,true,true,true,true,true
45.90.28.221,query,true,true,true,true,true,true,true
45.90.28.221,resolve,true,true,true,true,true,true,true
45.90.28.221,,true,true,true,true,true,true,true
45.90.29.0,dns-query,true,true,true,true,true,true,true
45.90.29.0,query,true,true,true,true,true,true,true
45.90.29.0,resolve,true,true,true,true,true,true,true
45.90.29.0,,true,true,true,true,true,true,true
45.90.31.55,dns-query,true,true,true,true,true,true,true
132.145.254.254,dns-query,true,true,true,true,true,false,false
146.19.14.157,dns-query,true,true,true,true,true,true,true
146.19.14.157,query,true,true,true,true,true,true,true
146.19.14.157,resolve,true,true,true,true,true,true,true
146.19.14.157,,true,true,true,true,true,true,true
146.19.14.57,dns-query,true,true,true,true,true,true,true
146.19.14.57,query,true,true,true,true,true,true,true
146.19.14.57,resolve,true,true,true,true,true,true,true
146.19.14.57,,true,true,true,true,false,false,false
146.88.169.230,resolve,true,false,false,true,true,false,false
146.88.169.230,,true,false,false,true,true,false,false
176.125.239.104,dns-query,true,true,true,true,true,false,false
176.125.239.104,query,true,true,true,true,true,false,false
176.125.239.104,resolve,true,true,true,true,true,false,false
89.145.163.64,dns-query,true,true,true,true,true,false,false
103.243.22.200,dns-query,true,false,false,true,true,false,false
103.243.22.200,query,true,false,false,true,false,false,false
103.243.22.200,resolve,true,false,false,true,false,false,false
103.243.22.200,,true,false,false,true,true,false,false
146.88.173.176,resolve,true,false,false,true,false,false,false
146.88.173.176,,true,false,false,true,true,false,false
183.182.74.182,query,true,false,false,true,false,false,false
183.182.74.182,,true,false,false,true,true,false,false
72.44.68.88,dns-query,true,true,true,true,true,false,false
103.192.236.124,dns-query,true,true,true,true,true,false,false
103.192.236.124,query,true,true,true,true,true,false,false
103.192.236.124,resolve,true,true,true,true,true,false,false
103.192.236.124,,true,true,true,true,true,false,false
135.84.249.68,dns-query,true,false,false,false,true,false,false
135.84.249.68,resolve,true,false,false,true,true,false,false
135.84.249.68,,true,false,false,true,false,false,false
167.179.212.209,query,true,false,false,true,false,false,false
167.179.212.209,resolve,true,false,false,true,false,false,false
167.179.212.209,,true,false,false,true,false,false,false
185.253.5.154,dns-query,true,true,true,true,true,true,true
185.253.5.154,query,true,true,true,true,true,true,true
185.253.5.154,resolve,true,true,true,true,true,true,true
185.253.5.154,,true,true,true,true,true,true,false
213.61.254.44,dns-query,true,true,true,true,true,false,false
213.61.254.44,query,true,true,true,true,true,false,false
213.61.254.44,resolve,true,true,true,true,true,false,false
213.61.254.44,,true,true,true,true,true,false,false
45.90.29.133,dns-query,true,true,true,true,true,true,true
45.90.29.133,query,true,true,true,true,true,true,true
45.90.29.133,resolve,true,true,true,true,true,true,true
45.90.29.133,,true,true,true,true,true,true,true
47.97.185.170,dns-query,true,true,true,true,true,false,false
66.228.55.215,dns-query,true,true,true,true,true,false,false
66.228.55.215,query,true,true,true,true,true,false,false
66.228.55.215,resolve,true,true,true,true,true,false,false
66.228.55.215,,true,true,true,true,true,false,false
76.76.2.145,dns-query,true,true,true,true,true,false,false
76.76.2.145,query,true,true,true,true,true,false,false
76.76.2.145,resolve,true,true,true,true,true,false,false
103.243.22.233,dns-query,true,false,false,true,true,false,false
103.243.22.233,query,true,false,false,true,false,false,false
194.147.115.145,dns-query,true,true,true,true,true,false,false
23.247.215.205,dns-query,true,true,true,true,true,true,true
23.247.215.205,query,true,true,true,true,true,true,true
23.247.215.205,resolve,true,true,true,true,true,true,true
23.247.215.205,,true,true,false,false,false,false,false
61.48.89.25,dns-query,true,true,true,true,true,true,true
61.48.89.25,query,true,true,true,true,true,true,true
61.48.89.25,resolve,true,true,true,true,true,true,true
61.48.89.25,,true,true,true,true,true,true,true
63.240.152.55,dns-query,true,true,true,true,false,false,false
63.240.152.55,query,true,true,true,false,true,false,false
63.240.152.55,resolve,true,true,true,true,true,false,false
63.240.152.55,,true,true,true,true,true,false,false
103.243.22.234,query,true,false,false,true,false,false,false
103.243.22.234,resolve,true,false,false,false,true,false,false
103.243.22.234,,true,false,false,false,true,false,false
167.179.212.100,resolve,true,false,false,true,false,false,false
167.179.212.100,,true,false,false,false,true,false,false
185.38.27.139,dns-query,true,true,true,true,true,false,false
185.38.27.139,,true,true,true,true,true,false,false
23.247.214.130,dns-query,true,true,true,true,true,true,true
23.247.214.130,query,true,true,true,true,true,true,true
23.247.214.130,resolve,true,true,true,true,true,true,true
23.247.214.130,,true,true,true,true,true,true,true
34.80.101.236,dns-query,true,true,true,true,true,false,false
39.105.150.214,dns-query,true,true,true,true,true,false,false
45.220.166.14,dns-query,true,true,true,true,true,false,false
45.220.166.14,query,true,true,true,true,true,false,false
45.220.166.14,resolve,true,true,true,true,true,false,false
45.220.166.14,,true,true,true,true,true,false,false
66.102.35.214,dns-query,true,true,true,true,true,false,false
103.243.22.236,query,true,false,false,true,true,false,false
167.179.213.15,query,true,false,false,false,true,false,false
167.179.213.15,resolve,true,false,false,true,true,false,false
185.253.5.54,dns-query,true,true,true,true,true,true,true
185.253.5.54,query,true,true,true,true,true,true,true
185.253.5.54,resolve,true,true,true,false,false,false,false
45.90.30.171,dns-query,true,true,true,true,true,true,true
45.90.30.171,query,true,true,true,true,true,true,true
45.90.30.171,resolve,true,true,true,true,true,true,true
45.90.30.171,,true,true,true,true,true,true,true
45.90.30.77,dns-query,true,true,true,true,true,true,true
45.90.30.77,query,true,true,true,true,true,true,true
45.90.30.77,resolve,true,true,true,true,true,true,true
45.90.30.77,,true,true,true,true,true,true,true
45.90.31.216,dns-query,true,true,true,true,true,true,true
45.90.31.216,query,true,true,true,true,true,true,false
103.243.22.237,dns-query,true,false,false,true,true,false,false
103.243.22.237,query,true,false,false,true,false,false,false
103.243.22.237,resolve,true,false,false,false,true,false,false
103.243.22.237,,true,false,false,true,true,false,false
146.88.173.188,query,true,false,false,false,true,false,false
146.88.173.188,resolve,true,false,false,true,true,false,false
146.88.173.188,,true,false,false,true,false,false,false
183.182.74.73,query,true,false,false,true,true,false,false
183.182.74.73,resolve,true,false,false,true,false,false,false
183.182.74.73,,true,false,false,false,true,false,false
75.75.77.8,dns-query,true,true,true,true,true,false,false
82.118.227.235,dns-query,true,true,true,true,true,false,false
103.243.22.238,dns-query,true,false,false,true,false,false,false
103.243.22.238,resolve,true,false,false,true,false,false,false
103.243.22.238,,true,false,false,true,true,false,false
167.179.214.64,query,true,false,false,true,true,false,false
167.179.214.64,resolve,true,false,false,true,true,false,false
209.250.248.216,dns-query,true,true,true,true,true,false,false
23.247.215.72,dns-query,true,true,true,true,true,true,true
23.247.215.72,query,true,true,true,true,true,true,true
23.247.215.72,resolve,true,true,true,true,true,true,false
74.80.123.196,dns-query,true,false,false,false,true,false,false
103.243.22.239,dns-query,true,false,false,false,true,false,false
103.243.22.239,resolve,true,false,false,true,false,false,false
167.179.213.145,dns-query,true,false,false,true,false,false,false
167.179.213.145,query,true,false,false,true,false,false,false
167.179.213.145,resolve,true,false,false,false,true,false,false
185.253.5.77,dns-query,true,true,true,true,true,true,true
185.253.5.77,query,true,true,true,true,true,true,true
